FID,OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
1051,1039,10002220,GUNNISON COUNTY DETENTION CENTER,510 BIDWELL,GUNNISON,CO,81230,NOT AVAILABLE,(970) 641-1108,COUNTY,OPEN,16,GUNNISON,08051,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.gunnisoncounty.org/165/Detention-Services,2/16/2018,IMAGERY,2018-02-19T00:00:00.000Z,http://www.gunnisoncounty.org/165/Detention-Services,NOT AVAILABLE,-999,0.00205149668136,2.23809639117e-07,3545.8125,261.343365732845
1052,1040,10002196,GRAND COUNTY JAIL,670 SPRING STREET,HOT SULPHUR SPRINGS,CO,80451,NOT AVAILABLE,(970) 725-3343,COUNTY,OPEN,-999,GRAND,08049,USA,922140,CORRECTIONAL INSTITUTIONS,http://co.grand.co.us/255/Sheriff,2/19/2018,IMAGERY,2018-02-19T00:00:00.000Z,http://co.grand.co.us/255/Sheriff,NOT AVAILABLE,-999,0.00188472421061,2.21173397205e-07,3581.625,240.040358078111
1053,1041,10002744,CASS COUNTY JAIL,600 HWY 8 NORTH,LINDEN,TX,75563,NOT AVAILABLE,(903) 756-7511,COUNTY,OPEN,68,CASS,48067,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-04-25T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,96,0.00260161633772,2.63141713825e-07,3888.953125,304.215654193069
1054,1042,10002879,CHAMBERS COUNTY JAIL,201 N COURT,ANAHUAC,TX,77514,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,84,CHAMBERS,48071,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.chambers.tx.us/default.aspx?name=sheriff",3/1/2018,IMAGERY,2018-04-25T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,148,0.00275080172628,3.67488024105e-07,5246.3125,330.795329511206
1055,1043,10000049,MONROE COUNTY SHERIFF'S DEPARTMENT,216 MAIN ST,UNION,WV,24983,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,MONROE,54063,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00134847610143,8.13143932391e-08,1271.671875,164.191150318291
1056,1044,10005933,BRIDGE CITY CENTER FOR YOUTH,3225 RIVER ROAD,BRIDGE CITY,LA,70094,NOT AVAILABLE,(504) 436-4253,STATE,OPEN,124,JEFFERSON,22051,USA,922140,CORRECTIONAL INSTITUTIONS,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,12/4/2017,IMAGERY/OTHER,2017-12-04T00:00:00.000Z,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,JUVENILE,-999,0.0114479017958,8.77576203417e-06,125494.720703125,1376.01613976888
1057,1045,10002095,BOSTON PRE-RELEASE CENTER,430 CANTERBURY ST,ROSLINDALE,MA,02131,NOT AVAILABLE,(617) 822-5000,STATE,OPEN,106,SUFFOLK,25025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MINIMUM,175,0.00393967852077,2.93345519368e-07,4914.22265625,502.280902177789
1058,1046,10001643,TENSAS / J.B. EVANS CORRECTIONAL CENTER,500 ROUTH ST,NEWELTON,LA,71357,NOT AVAILABLE,(318) 467-3355,STATE,OPEN,-999,TENSAS,22107,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.doc.la.gov/wp-content/uploads/stats/1k.pdf,3/25/2015,UNVERIFIED,2017-12-04T00:00:00.000Z,NOT AVAILABLE,MEDIUM,388,0.00510266615818,1.26494880504e-06,18497.08984375,606.649241786385
1059,1047,10000949,SWANSON CENTER FOR YOUTH AT MONROE,4701 S GRAND ST,MONROE,LA,71202,NOT AVAILABLE,(318) 362-5000,STATE,OPEN,156,OUACHITA,22073,USA,922140,CORRECTIONAL INSTITUTIONS,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,12/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,JUVENILE,426,0.0176437998291,1.58160124652e-05,232268.05859375,2096.64139522429
1060,1048,10004747,WARE YOUTH CENTER,3565 UNITED STATES HIGHWAY 71,COUSHATTA,LA,71019,NOT AVAILABLE,(318) 932-4411,STATE,OPEN,-999,RED RIVER,22081,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.wareyouthcenter.com/Group_Home.php,12/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,http://www.wareyouthcenter.com/Home_Page.php,JUVENILE,40,0.0182756813812,1.63753636407e-05,239494.96875,2140.71219437992
1061,1049,10006385,SWANSON CENTER FOR YOUTH AT COLUMBIA,132 HWY 850,COLUMBIA,LA,71418,NOT AVAILABLE,(318) 649-4310,STATE,OPEN,-999,CALDWELL,22021,USA,922140,CORRECTIONAL INSTITUTIONS,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,12/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://ojj.la.gov/about-ojj/administrative-functions/ojj-secure-care-facilities/,JUVENILE,-999,0.00719198186656,3.05939285718e-06,44742.08203125,862.764732174591
1062,1050,10002417,C PAUL PHELPS CORRECTIONAL CENTER,14925 STATE HWY 27 N,DEQUINCY,LA,70633,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,BEAUREGARD,22011,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nola.com/politics/index.ssf/2012/11/c_paul_phelps_prison_shuts_dow.html,11/1/2012,IMAGERY,2017-12-04T00:00:00.000Z,NOT AVAILABLE,MEDIUM,-999,0.0202453488437,1.33422547912e-05,191884.3671875,2437.01446947991
1063,1051,10003997,MIDDLESEX COUNTY JUVENILE DETENTION CENTER,APPLE ORCHARD LANE,NORTH BRUNSWICK,NJ,08902,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,56,MIDDLESEX,34023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.middlesexcountynj.gov/Government/Departments/PSH/Pages/default.aspx, http://www.nj.gov/lps/jjc/2011-AnnualDetentionStatisticsReport.pdf",2/15/2016,IMAGERY,2018-04-06T00:00:00.000Z,http://www.middlesexcountynj.gov/Government/Departments/PSH/Pages/default.aspx,JUVENILE,100,0.00579553531894,1.42330913423e-06,23170.44140625,751.647292254174
1064,1052,10000175,ROBERTSON PRISON,12071 FM 3522,ABILENE,TX,79601,NOT AVAILABLE,(325) 548-9035,STATE,OPEN,2971,JONES,48253,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016,IMAGERY,2018-01-11T00:00:00.000Z,http://www.tdcj.state.tx.us/unit_directory/index.html,MAXIMUM,2984,0.0182016581992,2.3129745536e-05,340061.0390625,2197.48794946999
1065,1053,10001101,MARION COUNTY JAIL,217 ADAMS ST,FAIRMONT,WV,26554,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,MARION,54049,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.timeswv.com/news/officials-looking-into-reopening-county-jail/article_6f3f0752-8584-11e7-bd37-7b501a24f70d.html,3/20/2017,IMAGERY,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00170416553137,1.75309248049e-07,2814.80078125,213.331186343905
1066,1054,10006785,FREDERICK COUNTY WORK RELEASE FACILITY,7300 MARCIE'S CHOICE LN,FREDERICK,MD,21704,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,55,FREDERICK,24021,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-19T00:00:00.000Z,https://frederickcountymd.gov/677/Sheriff-Adult-Detention,MINIMUM,128,0.00181805704612,1.92785338157e-07,3090.0703125,232.399084391894
1067,1055,10000038,NICHOLAS COUNTY SHERIFF'S DEPARTMENT,700 MAIN ST,SUMMERSVILLE,WV,26651,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,NICHOLAS,54067,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00162539101126,1.28773122204e-07,2032.8515625,206.314518750848
1068,1056,10002097,BRIDGEWATER STATE HOSPITAL,20 ADMINISTRATION RD,BRIDGEWATER,MA,02324,NOT AVAILABLE,(508) 279-4500,STATE,OPEN,191,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,319,0.0116828730159,9.07395675481e-06,151172.34375,1466.01238882408
1069,1057,10000199,SAN SABA TRANSFER FACILITY,206 S WALLACE CREEK RD,SAN SABA,TX,76877,NOT AVAILABLE,(325) 372-4255,STATE,OPEN,546,SAN SABA,48411,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016,IMAGERY,2018-01-11T00:00:00.000Z,http://www.tdcj.state.tx.us/unit_directory/index.html,MEDIUM,606,0.00982088119571,3.66240323542e-06,53058.65625,1193.76086796988
1070,1058,10006584,LENOIR YOUTH DEVELOPMENT CENTER,3055 DOBBS FARM ROAD,KINSTON,NC,28504,NOT AVAILABLE,(252) 208-4920,STATE,OPEN,54,LENOIR,37107,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/annual-report-youth-development-centers-october-2017,10/1/2017,IMAGERY/OTHER,2017-12-13T00:00:00.000Z,https://www.ncdps.gov/Juvenile-Justice/Juvenile-Facility-Operations/Youth-Development-Centers,JUVENILE,44,0.00299821585335,5.18261386792e-07,7869.96875,363.604963479449
1071,1059,10001401,LEMUEL SHATTUCK HOSPITAL CORRECTIONAL UNIT,180 MORTON ST,JAMAICA PLAIN,MA,02130,NOT AVAILABLE,(617) 522-7585,STATE,OPEN,19,SUFFOLK,25025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,29,0.00424809017858,9.78459961192e-07,16393.3359375,567.893443414098
1072,1060,10002099,MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER,2 ADMINISTRATION RD,BRIDGEWATER,MA,02324,NOT AVAILABLE,(508) 279-3500,STATE,CLOSED,0,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.enterprisenews.com/news/20170504/nine-briefly-escape-from-state-substance-abuse-facility-amid-move-to-plymouth,5/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/massachusetts-alcohol-and-substance-abuse-center.html,MINIMUM,236,0.0146843868455,4.77758845181e-06,79608.26953125,1967.90332374209
1073,1061,10000594,LAS ANIMAS COUNTY JAIL,"2309 EAST MAIN STREET, GARCIA JUSTICE CENTER",TRINIDAD,CO,81082,NOT AVAILABLE,(719) 846-2211,COUNTY,OPEN,-999,LAS ANIMAS,08071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lasanimascounty.net/index.php?option=com_content&view=category&layout=blog&id=16&Itemid=138,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://www.lasanimascounty.net/index.php?option=com_content&view=category&layout=blog&id=16&Itemid=138,NOT AVAILABLE,-999,0.00427089361747,4.41645667547e-07,6869.3359375,540.769912804891
1074,1062,10006715,LAKE COUNTY JAIL,505 HARRISON AVENUE,LEADVILLE,CO,80461,NOT AVAILABLE,(719) 486-4127,COUNTY,OPEN,-999,LAKE,08065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lakecountyco.com/sheriff/,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://www.lakecountyco.com/sheriff/,NOT AVAILABLE,-999,0.00180225965743,1.4056074613e-07,2249.2265625,228.084075449781
1075,1063,10002802,SANCHEZ STATE JAIL,3901 STATE JAIL RD,EL PASO,TX,79938,8456,(915) 856-0046,STATE,OPEN,988,EL PASO,48141,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016,IMAGERY,2018-01-11T00:00:00.000Z,http://www.tdcj.state.tx.us/unit_directory/index.html,MAXIMUM,1100,0.00984832937849,6.07913214725e-06,88652.3359375,1188.36045723689
1076,1064,10002194,LARIMER COUNTY JAIL,2405 MIDPOINT DRIVE,FORT COLLINS,CO,80525,NOT AVAILABLE,(970) 498-5200,COUNTY,OPEN,557,LARIMER,08069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.larimer.org/sheriff,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,https://www.larimer.org/sheriff,NOT AVAILABLE,617,0.00650408484297,1.83254116939e-06,29892.8203125,820.22788281773
1077,1065,10006502,LA PLATA COUNTY JAIL,742 TURNER DR,DURANGO,CO,81303,NOT AVAILABLE,(970) 247-1161,COUNTY,OPEN,-999,LA PLATA,08067,USA,922140,CORRECTIONAL INSTITUTIONS,http://lpcso.org/divisions,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://lpcso.org/divisions,NOT AVAILABLE,293,0.00486300380424,1.18694746326e-06,18477.625,623.378457876867
1078,1066,10003999,MONMOUTH COUNTY YOUTH DETENTION CENTER,119 DUTCH LANE RD,FREEHOLD,NJ,07728,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,MONMOUTH,34025,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nj.com/news/index.ssf/2010/01/monmouth_juvenile_detainees_to.html,1/28/2010,IMAGERY,2018-04-06T00:00:00.000Z,NOT AVAILABLE,JUVENILE,40,0.00511431807035,9.14961495303e-07,14860.34765625,649.780069366555
1079,1067,10000046,MINGO COUNTY COURTHOUSE,75 E 2ND AVE,WILLIAMSON,WV,25661,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,MINGO,54059,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mingocountywv.com/,3/4/2016,UNVERIFIED,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00145136429536,1.25123487652e-07,1958.9453125,182.128387009217
1080,1068,10000008,MINERAL COUNTY HOLDING FACILITY,100 EAST STREET,KEYSER,WV,26726,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,MINERAL,54057,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00130572385289,1.03102278471e-07,1654.3515625,162.706521778441
1081,1069,10004208,DOBBS YOUTH DEVELOPMENT CENTER,3060 DOBBS FARM RD,KINSTON,NC,28504,NOT AVAILABLE,(252) 522-0511,STATE,CLOSED,0,LENOIR,37107,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/annual-report-youth-development-centers-october-2017,10/1/2017,IMAGERY,2017-12-13T00:00:00.000Z,"https://www.ncdps.gov/Index2.cfm?a=000003,002476,003108,003110",JUVENILE,43,0.0198019465682,1.55318157095e-05,235865.06640625,2392.71141005773
1082,1070,10001404,MASAC AT PLYMOUTH,1 BUMP POND RD,PLYMOUTH,MA,02360,NOT AVAILABLE,(508) 291-2441,STATE,OPEN,262,PLYMOUTH,25023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MINIMUM,275,0.0108462896868,4.074844795e-06,67788.484375,1406.49593596404
1083,1071,10001408,MCI - CEDAR JUNCTION,2405 MAIN ST,SOUTH WALPOLE,MA,02071,NOT AVAILABLE,(508) 660-8000,STATE,OPEN,711,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MAXIMUM,646,0.0160394617808,1.48221313964e-05,247574.30859375,2039.42466546403
1084,1072,10004444,MCI - FRAMINGHAM,99 LORING DRIVE,FRAMINGHAM,MA,01701,NOT AVAILABLE,(508) 532-5100,STATE,OPEN,478,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,572,0.0115076602609,7.57998713197e-06,126932.1875,1538.93030940599
1085,1073,10004743,GARRETT COUNTY JAIL,311 EAST ALDER STREET,OAKLAND,MD,21550,NOT AVAILABLE,(301) 334-5055,COUNTY,OPEN,42,GARRETT,24023,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-19T00:00:00.000Z,https://www.garrettcounty.org/sheriffs-office,MAXIMUM,64,0.00341670406949,3.70385564796e-07,5940.36328125,418.270343147582
1086,1074,10002215,LINCOLN COUNTY JAIL,103 THIRD AVENUE,HUGO,CO,80821,NOT AVAILABLE,(719) 743-2846,COUNTY,OPEN,-999,LINCOLN,08073,USA,922140,CORRECTIONAL INSTITUTIONS,http://lincolnsheriff.net/index.html,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://lincolnsheriff.net/index.html,NOT AVAILABLE,40,0.00410098905863,6.9415133586e-07,11089.39453125,513.04674899713
1087,1075,10000245,SCOTT PRISON,6999 RETRIEVE,ANGLETON,TX,77515,NOT AVAILABLE,(979) 849-9306,STATE,OPEN,1071,BRAZORIA,48039,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016,IMAGERY,2018-01-11T00:00:00.000Z,http://www.tdcj.state.tx.us/unit_directory/index.html,MAXIMUM,1130,0.0132967497017,4.84582532153e-06,68718.4921875,1592.10425869424
1088,1076,10002363,HOWARD COUNTY DETENTION CENTER,7301 WATERLOO RD,JESSUP,MD,20794,NOT AVAILABLE,(410) 313-5200,COUNTY,OPEN,283,HOWARD,24027,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-19T00:00:00.000Z,https://www.howardcountymd.gov/Departments/Corrections,NOT AVAILABLE,343,0.00695033537943,1.61279438702e-06,25778.80078125,875.99414778061
1089,1077,10006737,KNOX COUNTY MARY DAVIS DETENTION HOME,1319 E. 5TH STREET,GALESBURG,IL,61401,NOT AVAILABLE,(309) 343-5112,COUNTY,OPEN,-999,KNOX,17095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.knox.il.us/mary-davis-detention-home/,3/2/2018,IMAGERY,2018-03-02T00:00:00.000Z,http://www.co.knox.il.us/mary-davis-detention-home/,JUVENILE,-999,0.00283453302186,3.16452727351e-07,5190.76953125,359.063874738309
1090,1078,10000021,LEWIS COUNTY SHERIFF,110 CENTER AVE,WESTON,WV,26452,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,LEWIS,54041,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-10T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.0011230130088,6.8197513555e-08,1088.01171875,139.504590664238
1091,1079,10002101,MCI - NORFOLK,2 CLARK ST,NORFOLK,MA,02056,NOT AVAILABLE,(508) 660-5900,STATE,OPEN,1417,NORFOLK,25021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,1473,0.0178226696024,1.5969210324e-05,266788.4296875,2258.46536908085
1092,1080,10001393,MCI - SHIRLEY,1 HARVARD RD,SHIRLEY,MA,01464,NOT AVAILABLE,(978) 425-4341,STATE,OPEN,1476,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,1455,0.02204015403,1.76419371194e-05,296654.421875,2590.06757231218
1093,1081,10004449,NORTH CENTRAL CORRECTIONAL INSTITUTION,500 COLONY ROAD,GARDNER,MA,01440,NOT AVAILABLE,(978) 630-6000,STATE,OPEN,959,WORCESTER,25027,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MEDIUM,1012,0.0144192034618,1.32940409232e-05,223729.640625,1824.08279513793
1094,1082,10006585,EDGECOMBE YOUTH DEVELOPMENT CENTER,78 POSITIVE WAY,ROCKY MOUNT,NC,27801,NOT AVAILABLE,(252) 544-5730,STATE,OPEN,67,EDGECOMBE,37065,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/annual-report-youth-development-centers-october-2017,10/1/2017,IMAGERY,2017-12-13T00:00:00.000Z,https://www.ncdps.gov/Juvenile-Justice/Juvenile-Facility-Operations/Youth-Development-Centers,JUVENILE,44,0.0029399776602,5.21930551983e-07,7994.01171875,366.545892409737
1095,1083,10002940,SEGOVIA PRE-RELEASE FACILITY,1201 E EL CIBOLO RD,EDINBURG,TX,78542,NOT AVAILABLE,(956) 316-2400,STATE,OPEN,1167,HIDALGO,48215,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.texastribune.org/library/data/texas-prisons/units/, http://www.tdcj.state.tx.us/unit_directory/index.html",9/15/2016,IMAGERY,2018-01-11T00:00:00.000Z,http://www.tdcj.state.tx.us/unit_directory/index.html,MEDIUM,1224,0.00942759032134,5.71881226372e-06,79130.787109375,1108.16877159371
1096,1084,10002219,MESA COUNTY JAIL / SHERIFF,215 RICE STREET,GRAND JUNCTION,CO,81501,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,574,MESA,08077,USA,922140,CORRECTIONAL INSTITUTIONS,http://sheriff.mesacounty.us/jail/,2/20/2018,IMAGERY,2018-02-20T00:00:00.000Z,http://sheriff.mesacounty.us/jail/,NOT AVAILABLE,440,0.00647136827567,1.94525633485e-06,31048.21875,834.327387404756
1097,1085,10004041,ST. MARY'S COUNTY DETENTION CENTER,41880 BALDRIDGE ST,LEONARDTOWN,MD,20650,NOT AVAILABLE,(301) 475-4200 EXT 2200,COUNTY,OPEN,198,ST. MARY'S,24037,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-20T00:00:00.000Z,https://www.firstsheriff.com/corrections.asp,NOT AVAILABLE,245,0.00500967832256,6.93613451527e-07,10952.94921875,621.536795232306
1098,1086,10004666,OGLE COUNTY JAIL,107 SOUTH 5TH STREET,OREGON,IL,61061,NOT AVAILABLE,(815) 732-2135,COUNTY,OPEN,64,OGLE,17141,USA,922140,CORRECTIONAL INSTITUTIONS,"http://oglecounty.org/departments/sheriff/ogle-county-jail/, http://www.ilsheriff.org/index.php/directory",12/31/2017,IMAGERY,2018-03-02T00:00:00.000Z,http://oglecounty.org/departments/sheriff/ogle-county-jail/,NOT AVAILABLE,109,0.00144767129732,1.26951612118e-07,2117.38671875,193.886555767714
1099,1087,10002218,MESA COUNTY ALTERNATIVE SENTENCING UNIT,650 SOUTH AVENUE,GRAND JUNCTION,CO,81501,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,MESA,08077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mcsonews.com/2016/04/alternative-sentencing-unit-no-longer.html,4/8/2016,IMAGERY,2018-02-20T00:00:00.000Z,http://sheriff.mesacounty.us/jail/template.aspx?id=5232,NOT AVAILABLE,-999,0.00150993098306,1.40926579823e-07,2249.19921875,189.759171780247
1100,1088,10004042,WORCESTER COUNTY JAIL,5022 JOYNER RD,SNOW HILL,MD,21863,NOT AVAILABLE,(410) 632-1300,COUNTY,OPEN,184,WORCESTER,24047,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-20T00:00:00.000Z,http://www.co.worcester.md.us/departments,NOT AVAILABLE,480,0.00837632259596,2.1207949316e-06,33428.54296875,1040.09536940518
1101,1089,10001472,PEORIA COUNTY JUVENILE DETENTION CENTER,223 NORTH MAXWELL ROAD,PEORIA,IL,61604,NOT AVAILABLE,(309) 634-4200,COUNTY,OPEN,43,PEORIA,17143,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.10thcircuitcourtil.org/198/Prison-Rape-Elimination-Act-PREA,6/16/2016,IMAGERY,2018-03-02T00:00:00.000Z,http://www.10thcircuitcourtil.org/190/Juvenile-Detention-Center,JUVENILE,63,0.00431547789511,6.1724685619e-07,10087.5625,531.552499483344
1102,1090,10003635,CUMBERLAND COUNTY JAIL,36 COUNTY WAY,PORTLAND,ME,04102,NOT AVAILABLE,(207) 774-5939,COUNTY,OPEN,340,CUMBERLAND,23005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cumberlandso.org/31/Corrections-Division,3/20/2018,IMAGERY,2018-03-20T00:00:00.000Z,http://www.cumberlandso.org/31/Corrections-Division,MAXIMUM,500,0.00737265938342,1.71452520811e-06,29363.75,931.068089453786
1103,1091,10001392,NORTHEASTERN CORRECTIONAL INSTITUTION,1 BARRETTS MILL RD,WEST CONCORD,MA,01742,NOT AVAILABLE,(978) 371-7941,STATE,OPEN,193,MIDDLESEX,25017,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/rsch-data/weekly-count-sheets.html,9/4/2017,IMAGERY,2017-12-04T00:00:00.000Z,https://www.mass.gov/prison/locations,MINIMUM,277,0.0127080022376,7.34063963897e-06,123325.49609375,1630.01519693575
