"","FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","PGM_SYS_ACRNMS","INTEREST_TYPES","NAICS_CODES","NAICS_CODE_DESCRIPTIONS","SIC_CODES","SIC_CODE_DESCRIPTIONS","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"47","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268103",110009268103,"FRESNO MUNICIPAL SANITARY LANDFILL","SW COR OF JENSEN & W AVE","SW COR OF JENSEN & W AVE","FRESNO","FRESNO","06019","CA","CALIFORNIA","UNITED STATES","93706","","","","",20,60190008001014,18030012,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:32","","ICIS:44765, SEMS:CAD980636914","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",36.704169,-119.8261,"SEMS","",NA,"","NAD83",NA
"48","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267346",110009267346,"INDUSTRIAL WASTE PROCESSING","7140 N HARRISON","7140 N HARRISON","FRESNO","FRESNO","06019","CA","CALIFORNIA","UNITED STATES","93650","","","","",19,60190044091030,18030012,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:35","","DTSC-ENVIROSTOR:10330040, ICIS:27028, SEMS:CAD980736284","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",36.8425,-119.8094,"SEMS","",NA,"","NAD83",NA
"49","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110067353009",110067353009,"ORANGE COUNTY NORTH BASIN","1012 EAST ELM AVENUE","","FULLERTON AND ANAHEIM","ORANGE","06059","CA","CALIFORNIA","USA","92831","","","","",47,60590116014000,18070106,9,"CONTAMINATED SITE","","26-FEB-2016 16:54:53","26-APR-2018 10:09:00","","SEMS:CAN000900251","SUPERFUND NPL","","","","",33.854828,-117.930589,"SEMS","",NA,"","NAD83",NA
"50","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267970",110009267970,"SAN FERNANDO VALLEY (AREA 2)","CRYSTAL SPRINGS WELLFIELD AREA","CRYSTAL SPRINGS WELLFIELD AREA","GLENDALE","LOS ANGELES","06037","CA","CALIFORNIA","USA","91209","","","","",29,60373016012020,18070105,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","28-FEB-2019 15:51:36","","DTSC-ENVIROSTOR:19990012, SEMS:CAD980894901","STATE MASTER, SUPERFUND NPL","","","","",34.163139,-118.286,"SEMS","",NA,"","NAD83",NA
"51","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267462",110009267462,"CELTOR CHEMICAL WORKS","BETW NORTON FLD & TRINITY RIV","BETW NORTON FLD & TRINITY RIV","HOOPA","HUMBOLDT","06023","CA","CALIFORNIA","UNITED STATES","95546","","","Yes","",1,60239400002056,18010211,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:42","","ICIS:37787, SEMS:CAD980638860","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",41.1027,-123.6911,"SEMS","",NA,"","NAD83",NA
"52","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043437714",110043437714,"NEW IDRIA MERCURY MINE","TOWNSHIP: 17S, RANGE: 12E","","IDRIA","SAN BENITO","06069","CA","CALIFORNIA","USA","95043","","","","",17,60690008021431,18040014,9,"CONTAMINATED SITE","","03-MAY-2011 10:10:27","28-FEB-2019 15:57:01","","SEMS:CA0001900463","SUPERFUND NPL","","","","",36.418392,-120.672511,"SEMS","",NA,"","NAD83",NA
"53","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267792",110009267792,"STOKER CHEMICAL COMPANY (1)","3390 DOGWOOD ROAD","3390 DOGWOOD ROAD","IMPERIAL","IMPERIAL","06025","CA","CALIFORNIA","UNITED STATES","92251-9674","","","","",51,60250110006052,18100200,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:44:56","Yes","CA-ENVIROVIEW:157407, DTSC-ENVIROSTOR:13070031, NCDB:I09#19911204F2718 1, SEMS:CAD066635442","COMPLIANCE ACTIVITY, STATE MASTER, SUPERFUND NPL","","","","",32.910278,-115.544444,"SEMS","",NA,"","NAD83",NA
"54","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605501",110070605501,"BAXTER HEALTHCARE CORP. SITE","4401 FOXDALE AVE","","IRWINDALE","LOS ANGELES","06037","CA","","USA","91706","","","","",32,60374046002203,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:02","","","SEMS:CAD000628099","SUPERFUND (NON-NPL)","","","","",34.108333,-117.93,"SEMS","",NA,"","NAD83",NA
"55","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605632",110070605632,"JONELL BIOTECH INC.","13649 LIVE OAK LANE","","IRWINDALE","LOS ANGELES","06037","CA","","USA","91706","","","","",32,60374046002203,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:06","","","SEMS:CAD981393077","SUPERFUND (NON-NPL)","","","","",34.108333,-117.93,"SEMS","",NA,"","NAD83",NA
"56","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267907",110009267907,"SAN GABRIEL VALLEY (AREA 4)","STIMSON AVE & OLD VALLEY BLVD","STIMSON AVE & OLD VALLEY BLVD","LA PUENTE","LOS ANGELES","06037","CA","CALIFORNIA","UNITED STATES","91744","","","","",38,60374082022084,18070106,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:32:52","","ICIS:1655794, SEMS:CAD980817985","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",34.016669,-117.9583,"SEMS","",NA,"","NAD83",NA
"57","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605554",110070605554,"SUNBURST CLEANERS","15432 FRANCISQUITO AVE","","LA PUENTE","LOS ANGELES","06037","CA","","USA","91744","","","","",38,60374075011002,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:04","","","SEMS:CAD982340465","SUPERFUND (NON-NPL)","","","","",34.048333,-117.946389,"SEMS","",NA,"","NAD83",NA
"58","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009329182",110009329182,"SAN FERNANDO VALLEY (AREA 4)","POLLOCK WELLFIELD","POLLOCK WELLFIELD","LOS ANGELES","LOS ANGELES","06037","CA","CALIFORNIA","USA","90086","","","","",31,60371871022005,18070105,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","28-FEB-2019 15:51:37","","DTSC-ENVIROSTOR:19990009, SEMS:CAD980894976","STATE MASTER, SUPERFUND NPL","","","","",34.112081,-118.2539,"SEMS","",NA,"","NAD83",NA
"59","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268425",110009268425,"MODESTO GROUND WATER CONTAMINATION","NEAR MODESTO","NEAR MODESTO","MODESTO","STANISLAUS","06099","CA","CALIFORNIA","UNITED STATES","95351","","","","",18,60990013005013,18040002,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:43:59","","DTSC-ENVIROSTOR:50950002, SEMS:CAD981997752","STATE MASTER, SUPERFUND NPL","","","","",37.6591,-120.9964,"SEMS","",NA,"","NAD83",NA
"60","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605334",110070605334,"NASA AMES RESEARCH CENTER","ENVIRONMENTAL HEALTH AND SAFETY","","MOFFETT FIELD","SANTA CLARA","06085","CA","","USA","94035","Yes","","","",14,60855046011202,18050003,9,"CONTAMINATED SITE","","16-SEP-2019 11:36:58","","","SEMS:CA1800005034","SUPERFUND (NON-NPL)","","","","",37.419167,-122.060556,"SEMS","",NA,"","NAD83",NA
"61","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064125833",110064125833,"OPERATING INDUSTRIES, INC., LANDFILL","900 N POTRERO GRANDE DR","","MONTEREY PARK","LOS ANGELES","","CA","CALIFORNIA","USA","91754","","","","",32,60374828001035,18070105,9,"CONTAMINATED SITE","","09-MAY-2015 06:40:49","26-FEB-2016 15:51:35","","SEMS:CAT080012024","SUPERFUND NPL","","","","",34.033333,-118.105556,"SEMS","",NA,"","NAD83",NA
"62","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009329422",110009329422,"FAIRCHILD SEMICONDUCTOR CORP. (MOUNTAIN VIEW PLANT)","464 ELLIS ST","464 ELLIS ST","MOUNTAIN VIEW","SANTA CLARA","06085","CA","CALIFORNIA","UNITED STATES","94043-2204","","","","",14,60855091084006,18050003,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:11","","DTSC-ENVIROSTOR:43380013, RCRAINFO:CAD044870822, SEMS:CAD095989778","STATE MASTER, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",37.4012,-122.0542,"SEMS","",NA,"","NAD83",NA
"63","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605629",110070605629,"MEW STUDY AREA","MIDDLEFIELD, ELLIS, WHISMAN & VICINITY","","MOUNTAIN VIEW","SANTA CLARA","06085","CA","","USA","94043","","","","",14,60855091084018,18050003,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:06","","","SEMS:CAD982463812","SUPERFUND (NON-NPL)","","","","",37.395,-122.046667,"SEMS","",NA,"","NAD83",NA
"64","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605574",110070605574,"NEC","501 ELLIS ST","","MOUNTAIN VIEW","SANTA CLARA","06085","CA","","USA","94043","","","","",14,60855091084010,18050003,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:04","","","SEMS:CAD980883268","SUPERFUND (NON-NPL)","","","","",37.399722,-122.050833,"SEMS","",NA,"","NAD83",NA
"65","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267578",110009267578,"SPECTRA PHYSICS","1250 W MIDDLEFIELD RD","1250 W MIDDLEFIELD RD","MOUNTAIN VIEW","SANTA CLARA","06085","CA","CALIFORNIA","UNITED STATES","94043-3113","","","","",14,60855092023011,18050003,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:45:50","","CA-ENVIROVIEW:251926, DTSC-ENVIROSTOR:43360084, RCRAINFO:CAD009138488, SEMS:CAD009138488","SQG, STATE MASTER, SUPERFUND NPL","332999, 334516","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING., ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING.","","",37.40805,-122.0786,"SEMS","",NA,"","NAD83",NA
"66","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268719",110009268719,"LAVA CAP MINE","14501 LAVA CAP MINE ROAD","14501 LAVA CAP MINE ROAD","NEVADA CITY","NEVADA","06057","CA","CALIFORNIA","UNITED STATES","95959-9617","","","","",4,60570007014007,18020126,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:51:51","","DTSC-ENVIROSTOR:29100004, SEMS:CAD983618893","STATE MASTER, SUPERFUND NPL","","","","",39.228056,-120.969861,"SEMS","",NA,"","NAD83",NA
"67","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267961",110009267961,"SAN FERNANDO VALLEY (AREA 1)","NORTH HOLLYWOOD WELLFIELD AREA","NORTH HOLLYWOOD WELLFIELD AREA","NORTH HOLLYWOOD","LOS ANGELES","06037","CA","CALIFORNIA","UNITED STATES","91601","","","","",27,60373111001003,18070105,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:33:26","","DTSC-ENVIROSTOR:19990011, ICIS:37294, SEMS:CAD980894893","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",34.19,-118.3514,"SEMS","",NA,"","NAD83",NA
"68","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064129125",110064129125,"SOLA OPTICAL USA, INC.","3600 LAKEVILLE HWY","","PETALUMA","SONOMA","","CA","CALIFORNIA","USA","94952","","","","",6,60971506122231,18050002,9,"CONTAMINATED SITE","","09-MAY-2015 06:41:32","29-FEB-2016 12:28:33","","CA-ENVIROVIEW:327318, DTSC-ENVIROSTOR:49300001, SEMS:CAD981171523","STATE MASTER, SUPERFUND NPL","","","3674","SEMICONDUCTORS AND RELATED DEVICES",38.2332,-122.5931,"SEMS","",NA,"","NAD83",NA
"69","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605565",110070605565,"COPPER MOUNTAIN MINE","OFF HWY 299 4MI NW OF REDDING","","REDDING","SHASTA","06089","CA","","USA","96001","","","","",2,60890105003044,18020101,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:04","","","SEMS:CAD983641366","SUPERFUND (NON-NPL)","","","","",40.571667,-122.401667,"SEMS","",NA,"","NAD83",NA
"70","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009333140",110009333140,"IRON MOUNTAIN MINE","OFF HWY 299 9 MI NW OF","OFF HWY 299 9 MI NW OF","REDDING","SHASTA","06089","CA","CALIFORNIA","UNITED STATES","96001","","","","",2,60890124001092,18020112,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:30","","DTSC-ENVIROSTOR:45100001, ICIS:38045, SEMS:CAD980498612","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","1011, 1021, 1031","COPPER ORES, IRON ORES, LEAD AND ZINC ORES",40.671669,-122.5278,"SEMS","",NA,"","NAD83",NA
"71","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605360",110070605360,"MID-VALLEY SANITARY LANDFILL NORTHEAST EXPANSION AREA","SIERRA AVE & HIGHLAND AVE","","RIALTO","SAN BERNARDINO","06071","CA","","USA","92336","","","","",NA,NA,NA,9,"CONTAMINATED SITE","","16-SEP-2019 11:36:58","","","SEMS:CAN000906011","SUPERFUND (NON-NPL)","","","","",NA,NA,"","",NA,"","NAD83",NA
"72","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013805882",110013805882,"ROCKETS, FIREWORKS, AND FLARES SITE","3196 NORTH LOCUST AVENUE","","RIALTO","SAN BERNARDINO","06071","CA","CALIFORNIA","USA","92377","","","","",43,60710027042062,18070203,9,"CONTAMINATED SITE","","26-MAR-2003 18:37:15","26-MAY-2017 14:19:57","","SEMS:CAN000905945","SUPERFUND NPL","","","","",34.153683,-117.416567,"SEMS","",NA,"","NAD83",NA
"73","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268292",110009268292,"UNITED HECKATHORN CO.","8TH & WRIGHT","8TH & WRIGHT","RICHMOND","CONTRA COSTA","06013","CA","CALIFORNIA","UNITED STATES","94804","","","","",7,60133780002085,18050002,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:34:28","","DTSC-ENVIROSTOR:07280015, ICIS:29576, SEMS:CAD981436363","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",37.9226,-122.3654,"SEMS","",NA,"","NAD83",NA
"74","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009332926",110009332926,"ACROMIL LLC","18421 RAILROAD ST.","18421 RAILROAD ST.","ROWLAND HEIGHTS","LOS ANGELES","06037","CA","CALIFORNIA","UNITED STATES","91748-1281","","","","",38,60374082111128,18070106,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:04","","CA-ENVIROVIEW:2940, NPDES:CAZ457017","ICIS-NPDES NON-MAJOR, STATE MASTER, STORM WATER INDUSTRIAL","","","3728","AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWHERE CLASSIFIED",33.99721,-117.90136,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"75","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605634",110070605634,"CAMP ONO","I-215 N. OF UNIV. PARKWAY & CAJON BLVD","","SAN BERNARDINO","SAN BERNARDINO","06071","CA","","USA","92407","","","","",41,60710045101005,18070203,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:07","","","SEMS:CAD983566209","SUPERFUND (NON-NPL)","","","","",34.183333,-117.321667,"SEMS","",NA,"","NAD83",NA
"76","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268283",110009268283,"NEWMARK GROUND WATER CONTAMINATION SITE","BUNKER HILL GROUND WATER BASIN","BUNKER HILL GROUND WATER BASIN","SAN BERNARDINO","SAN BERNARDINO","06071","CA","CALIFORNIA","UNITED STATES","92408","","","","",41,60710045092007,18070203,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:34:28","","DTSC-ENVIROSTOR:36990002, ICIS:6682288, SEMS:CAD981434517","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",34.171811,-117.3131,"SEMS","",NA,"","NAD83",NA
"77","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605635",110070605635,"EASTSHORE-REC VEHICLE PARK","120 E. VIA VERDE","","SAN DIMAS","LOS ANGELES","06037","CA","","USA","91773","","","","",26,60374003044017,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:07","","","SEMS:CAD983566712","SUPERFUND (NON-NPL)","","","","",34.106667,-117.806667,"SEMS","",NA,"","NAD83",NA
"78","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002623796",110002623796,"TREASURE ISLAND NAVAL STATION-HUNTERS POINT ANNEX","HUNTERS POINT NAVAL SHIPYARD","","SAN FRANCISCO","SAN FRANCISCO","06075","CA","CALIFORNIA","USA","94124","Yes","","","",8,60759806001024,18050004,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","02-JAN-2019 11:59:01","","BR:CA0001019694, FFDOCKET:CA9170027263, RCRAINFO:CA0001019694, RCRAINFO:CA1170090087, RCRAINFO:CA6170090421, RCRAINFO:CA9170027263, RCRAINFO:CAR000073353, RCRAINFO:CAR000076174, RCRAINFO:CAR000090613, RCRAINFO:CAR000092437, SEMS:CA1170090087","FEDERAL FACILITY HAZARDOUS WASTE DOCKET, HAZARDOUS WASTE BIENNIAL REPORTER, LQG, SQG, SUPERFUND NPL","921190","OTHER GENERAL GOVERNMENT SUPPORT.","","",37.72229,-122.36732,"SEMS","",NA,"","NAD83",NA
"79","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009333202",110009333202,"SHELL SERVICE STATION","101 BERNAL ROAD","101 BERNAL ROAD","SAN JOSE","SANTA CLARA","06085","CA","CALIFORNIA","UNITED STATES","95119-1303","","","","",16,60855120323013,18050003,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:38:11","","DTSC-ENVIROSTOR:43360089, RCRAINFO:CAD097012298, SEMS:CAD097012298","STATE MASTER, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",37.2326,-121.7748,"SEMS","",NA,"","NAD83",NA
"80","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605628",110070605628,"UNITED TECHNOLOGIES","STN 635 & STN 706","","SAN JOSE","SANTA CLARA","06085","CA","","USA","95138","","","","",16,60855120011038,18050003,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:06","","","SEMS:CAD982400368","SUPERFUND (NON-NPL)","","","","",37.25,-121.783333,"SEMS","",NA,"","NAD83",NA
"81","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605633",110070605633,"METRO DIESEL INJECTION","12631 LOS NIETOS RD.","","SANTA FE SPRINGS","LOS ANGELES","06037","CA","","USA","90670","","","","",38,60375029021013,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:06","","","SEMS:CAD982522369","SUPERFUND (NON-NPL)","","","","",33.948694,-118.057639,"SEMS","",NA,"","NAD83",NA
"82","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268121",110009268121,"WASTE DISPOSAL INC","12731 E LOS NIETOS RD","12731 E LOS NIETOS RD","SANTA FE SPRINGS","LOS ANGELES","06037","CA","CALIFORNIA","UNITED STATES","90670","","","","",38,60375029021013,18070106,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","01-JUN-2017 17:17:18","","DTSC-ENVIROSTOR:19490194, EIS:1351711, ICIS:4941, SEMS:CAD980884357","FORMAL ENFORCEMENT ACTION, HAZARDOUS AIR POLLUTANT MAJOR, STATE MASTER, SUPERFUND NPL","562212","SOLID WASTE LANDFILL.","4953","REFUSE SYSTEMS",33.95,-118.055,"SEMS","",NA,"","NAD83",NA
"83","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043437821",110043437821,"BLUE LEDGE MINE","SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W","3 MILES SOUTH OF OREGON ON ROAD 1060","SEIAD VALLEY","SISKIYOU","06093","CA","CALIFORNIA","UNITED STATES","96086","","","","",2,60930005001021,17100309,9,"CONTAMINATED SITE","","03-MAY-2011 10:26:40","26-FEB-2016 15:49:52","","ICIS:2600031805, SEMS:CAN000906063","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",41.959961,-123.107442,"SEMS","",NA,"","NAD83",NA
"84","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064207503",110064207503,"JERVIS B. WEBB CO.","9301 RAYO AVE AND 5030 FIRESTONE BLVD","","SOUTH GATE","LOS ANGELES","06037","CA","CALIFORNIA","USA","90280","","","","",39,60375361041005,18070105,9,"CONTAMINATED SITE","","09-MAY-2015 06:57:38","26-MAY-2017 14:20:38","","SEMS:CAD008339467","SUPERFUND NPL","","","","",33.950325,-118.178017,"SEMS","",NA,"","NAD83",NA
"85","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064127573",110064127573,"COAST WOOD PRESERVING","PLANT RD & TAYLOR DR","","UKIAH","MENDOCINO","","CA","CALIFORNIA","USA","95482","","","","",1,60450117005026,18010110,9,"CONTAMINATED SITE","","09-MAY-2015 06:41:11","26-FEB-2016 15:39:49","","DTSC-ENVIROSTOR:23240013, HWTS-DATAMART:CAD063015887, SEMS:CAD063015887","STATE MASTER, SUPERFUND NPL","","","","",39.1125,-123.193,"SEMS","",NA,"","NAD83",NA
"86","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009267872",110009267872,"SOUTHERN CALIFORNIA EDISON CO. (VISALIA POLEYARD)","432 BEN MADDOX WAY","432 BEN MADDOX WAY","VISALIA","TULARE","06107","CA","CALIFORNIA","UNITED STATES","93292-6629","","","","",21,61070013022015,18030012,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:34","","CA-ENVIROVIEW:188528, DTSC-ENVIROSTOR:54490002, ICIS:20617, SEMS:CAD980816466","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",36.333331,-119.2767,"SEMS","",NA,"","NAD83",NA
"87","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605526",110070605526,"AAA PUMPING SERVICE - 1","1714 CHARLINDA","","W COVINA","LOS ANGELES","06037","CA","","USA","91791","","","","",32,60374063002002,18070106,9,"CONTAMINATED SITE","","16-SEP-2019 11:37:03","","","SEMS:CAD980695860","SUPERFUND (NON-NPL)","","","","",34.071667,-117.89,"SEMS","",NA,"","NAD83",NA
"88","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009268390",110009268390,"RALPH GRAY TRUCKING CO.","SOWELL AVE & GOLDEN WEST ST","SOWELL AVE & GOLDEN WEST ST","WESTMINSTER","ORANGE","06059","CA","CALIFORNIA","UNITED STATES","92683","","","","",46,60590996012024,18070201,9,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:54","","DTSC-ENVIROSTOR:30130031, SEMS:CAD981995947","STATE MASTER, SUPERFUND NPL","","","","",33.75,-118,"SEMS","",NA,"","NAD83",NA
"89","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009270920",110009270920,"COLORADO DISPOSAL INC","4200 SOUTH GUN CLUB ROAD","4200 S GUN CLUB RD","AURORA","ARAPAHOE","08005","CO","COLARADO","UNITED STATES","80018","","","","",6,80050071043045,10190003,8,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","08-OCT-2016 10:23:21","","AIR:CO0000000800500031, AIRS/AFS:0800500031, ICIS:20279, ICIS:20280, ICIS:20282, ICIS:51186, LMOP:1742, RCRAINFO:COD149366106, RCRAINFO:COD980499248, SEMS:COD980499248","AIR MINOR, ENFORCEMENT/COMPLIANCE ACTIVITY, FORMAL ENFORCEMENT ACTION, LANDFILL GAS (LFG) RECOVERY, SQG, SUPERFUND NPL, UNSPECIFIED UNIVERSE","562212","SOLID WASTE LANDFILL.","4953, 9511","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT, REFUSE SYSTEMS",39.646081,-104.709141,"SEMS","",NA,"","NAD83",NA
